axis(cm-1),no excitation,,with_excitation,,diff
40513.71144,1.83E-04,,0.00144,,0.00126
40521.77699,1.81E-04,,0.00148,,0.0013
40529.84253,1.80E-04,,0.00153,,0.00135
40537.90808,1.80E-04,,0.00159,,0.00141
40545.97362,1.81E-04,,0.00164,,0.00146
40554.03916,1.83E-04,,0.00169,,0.00151
40562.10471,1.86E-04,,0.00174,,0.00155
40570.17025,1.89E-04,,0.00178,,0.00159
40578.2358,1.93E-04,,0.00182,,0.00163
40586.30134,1.97E-04,,0.00185,,0.00165
40594.36688,2.01E-04,,0.00187,,0.00167
40602.43243,2.05E-04,,0.00188,,0.00168
40610.49797,2.08E-04,,0.00189,,0.00168
40618.56352,2.10E-04,,0.00188,,0.00167
40626.62906,2.10E-04,,0.00188,,0.00167
40634.6946,2.10E-04,,0.00186,,0.00165
40642.76015,2.08E-04,,0.00184,,0.00163
40650.82569,2.04E-04,,0.00182,,0.00162
40658.89124,1.99E-04,,0.0018,,0.0016
40666.95678,1.93E-04,,0.00177,,0.00158
40675.02232,1.86E-04,,0.00175,,0.00156
40683.08787,1.78E-04,,0.00173,,0.00155
40691.15341,1.69E-04,,0.0017,,0.00153
40699.21896,1.61E-04,,0.00168,,0.00152
40707.2845,1.52E-04,,0.00166,,0.00151
40715.35004,1.45E-04,,0.00165,,0.00151
40723.41559,1.38E-04,,0.00163,,0.00149
40731.48113,1.32E-04,,0.00162,,0.00149
40739.54668,1.27E-04,,0.00161,,0.00148
40747.61222,1.24E-04,,0.0016,,0.00148
40755.67776,1.23E-04,,0.0016,,0.00148
40763.74331,1.22E-04,,0.0016,,0.00148
40771.80885,1.23E-04,,0.0016,,0.00148
40779.8744,1.25E-04,,0.0016,,0.00148
40787.93994,1.28E-04,,0.00161,,0.00148
40796.00548,1.31E-04,,0.00163,,0.0015
40804.07103,1.34E-04,,0.00164,,0.00151
40812.13657,1.38E-04,,0.00166,,0.00152
40820.20212,1.41E-04,,0.00168,,0.00154
40828.26766,1.44E-04,,0.00171,,0.00157
40836.3332,1.45E-04,,0.00173,,0.00159
40844.39875,1.46E-04,,0.00176,,0.00161
40852.46429,1.46E-04,,0.00178,,0.00163
40860.52984,1.45E-04,,0.0018,,0.00166
40868.59538,1.42E-04,,0.00182,,0.00168
40876.66092,1.39E-04,,0.00183,,0.00169
40884.72647,1.34E-04,,0.00184,,0.00171
40892.79201,1.29E-04,,0.00184,,0.00171
40900.85756,1.23E-04,,0.00183,,0.00171
40908.9231,1.17E-04,,0.00182,,0.0017
40916.98864,1.10E-04,,0.00181,,0.0017
40925.05419,1.03E-04,,0.00179,,0.00169
40933.11973,9.61E-05,,0.00177,,0.00167
40941.18528,8.94E-05,,0.00174,,0.00165
40949.25082,8.31E-05,,0.00171,,0.00163
40957.31636,7.72E-05,,0.00168,,0.0016
40965.38191,7.18E-05,,0.00164,,0.00157
40973.44745,6.71E-05,,0.00161,,0.00154
40981.513,6.30E-05,,0.00158,,0.00152
40989.57854,5.96E-05,,0.00155,,0.00149
40997.64408,5.69E-05,,0.00152,,0.00146
41005.70963,5.48E-05,,0.0015,,0.00145
41013.77517,5.34E-05,,0.00147,,0.00142
41021.84072,5.26E-05,,0.00145,,0.0014
41029.90626,5.23E-05,,0.00143,,0.00138
41037.9718,5.26E-05,,0.0014,,0.00135
41046.03735,5.32E-05,,0.00138,,0.00133
41054.10289,5.41E-05,,0.00136,,0.00131
41062.16844,5.52E-05,,0.00134,,0.00128
41070.23398,5.65E-05,,0.00131,,0.00125
41078.29952,5.77E-05,,0.00129,,0.00123
41086.36507,5.89E-05,,0.00126,,0.0012
41094.43061,5.98E-05,,0.00123,,0.00117
41102.49616,6.05E-05,,0.0012,,0.00114
41110.5617,6.09E-05,,0.00118,,0.00112
41118.62724,6.09E-05,,0.00115,,0.00109
41126.69279,6.05E-05,,0.00112,,0.00106
41134.75833,5.97E-05,,0.00109,,0.00103
41142.82388,5.84E-05,,0.00106,,0.001
41150.88942,5.68E-05,,0.00104,,9.83E-04
41158.95496,5.47E-05,,0.00101,,9.55E-04
41167.02051,5.24E-05,,9.89E-04,,9.37E-04
41175.08605,4.99E-05,,9.69E-04,,9.19E-04
41183.1516,4.72E-05,,9.51E-04,,9.04E-04
41191.21714,4.44E-05,,9.35E-04,,8.91E-04
41199.28268,4.16E-05,,9.21E-04,,8.79E-04
41207.34823,3.88E-05,,9.10E-04,,8.71E-04
41215.41377,3.61E-05,,9.00E-04,,8.64E-04
41223.47932,3.36E-05,,8.91E-04,,8.57E-04
41231.54486,3.12E-05,,8.83E-04,,8.52E-04
41239.6104,2.89E-05,,8.76E-04,,8.47E-04
41247.67595,2.69E-05,,8.69E-04,,8.42E-04
41255.74149,2.51E-05,,8.62E-04,,8.37E-04
41263.80704,2.35E-05,,8.55E-04,,8.32E-04
41271.87258,2.20E-05,,8.48E-04,,8.26E-04
41279.93812,2.08E-05,,8.41E-04,,8.20E-04
41288.00367,1.97E-05,,8.34E-04,,8.14E-04
41296.06921,1.88E-05,,8.26E-04,,8.07E-04
41304.13476,1.80E-05,,8.19E-04,,8.01E-04
41312.2003,1.73E-05,,8.13E-04,,7.96E-04
41320.26584,1.67E-05,,8.07E-04,,7.90E-04
41328.33139,1.62E-05,,8.02E-04,,7.86E-04
41336.39693,1.59E-05,,7.98E-04,,7.82E-04
41344.46248,1.56E-05,,7.97E-04,,7.81E-04
41352.52802,1.54E-05,,7.97E-04,,7.82E-04
41360.59356,1.53E-05,,7.99E-04,,7.84E-04
41368.65911,1.52E-05,,8.04E-04,,7.89E-04
41376.72465,1.53E-05,,8.10E-04,,7.95E-04
41384.7902,1.54E-05,,8.19E-04,,8.04E-04
41392.85574,1.56E-05,,8.29E-04,,8.13E-04
41400.92128,1.58E-05,,8.40E-04,,8.24E-04
41408.98683,1.61E-05,,8.52E-04,,8.36E-04
41417.05237,1.65E-05,,8.64E-04,,8.48E-04
41425.11792,1.70E-05,,8.77E-04,,8.60E-04
41433.18346,1.74E-05,,8.88E-04,,8.71E-04
41441.249,1.80E-05,,8.98E-04,,8.80E-04
41449.31455,1.85E-05,,9.07E-04,,8.89E-04
41457.38009,1.90E-05,,9.14E-04,,8.95E-04
41465.44564,1.96E-05,,9.19E-04,,8.99E-04
41473.51118,2.01E-05,,9.22E-04,,9.02E-04
41481.57672,2.06E-05,,9.22E-04,,9.01E-04
41489.64227,2.10E-05,,9.21E-04,,9.00E-04
41497.70781,2.14E-05,,9.17E-04,,8.96E-04
41505.77336,2.18E-05,,9.12E-04,,8.90E-04
41513.8389,2.22E-05,,9.05E-04,,8.83E-04
41521.90444,2.25E-05,,8.96E-04,,8.74E-04
41529.96999,2.29E-05,,8.87E-04,,8.64E-04
41538.03553,2.32E-05,,8.76E-04,,8.53E-04
41546.10108,2.37E-05,,8.65E-04,,8.41E-04
41554.16662,2.42E-05,,8.53E-04,,8.29E-04
41562.23216,2.48E-05,,8.40E-04,,8.15E-04
41570.29771,2.56E-05,,8.28E-04,,8.02E-04
41578.36325,2.64E-05,,8.15E-04,,7.89E-04
41586.4288,2.74E-05,,8.02E-04,,7.75E-04
41594.49434,2.86E-05,,7.90E-04,,7.61E-04
41602.55988,2.98E-05,,7.78E-04,,7.48E-04
41610.62543,3.12E-05,,7.66E-04,,7.35E-04
41618.69097,3.26E-05,,7.55E-04,,7.22E-04
41626.75652,3.40E-05,,7.46E-04,,7.12E-04
41634.82206,3.54E-05,,7.37E-04,,7.02E-04
41642.8876,3.68E-05,,7.30E-04,,6.93E-04
41650.95315,3.81E-05,,7.24E-04,,6.86E-04
41659.01869,3.92E-05,,7.20E-04,,6.81E-04
41667.08424,4.02E-05,,7.18E-04,,6.78E-04
41675.14978,4.10E-05,,7.17E-04,,6.76E-04
41683.21532,4.17E-05,,7.17E-04,,6.75E-04
41691.28087,4.21E-05,,7.19E-04,,6.77E-04
41699.34641,4.24E-05,,7.22E-04,,6.80E-04
41707.41196,4.24E-05,,7.25E-04,,6.83E-04
41715.4775,4.23E-05,,7.29E-04,,6.87E-04
41723.54304,4.20E-05,,7.33E-04,,6.91E-04
41731.60859,4.16E-05,,7.36E-04,,6.94E-04
41739.67413,4.11E-05,,7.38E-04,,6.97E-04
41747.73968,4.04E-05,,7.39E-04,,6.99E-04
41755.80522,3.97E-05,,7.38E-04,,6.98E-04
41763.87076,3.90E-05,,7.36E-04,,6.97E-04
41771.93631,3.82E-05,,7.31E-04,,6.93E-04
41780.00185,3.74E-05,,7.25E-04,,6.88E-04
41788.0674,3.67E-05,,7.15E-04,,6.78E-04
41796.13294,3.59E-05,,7.04E-04,,6.68E-04
41804.19848,3.53E-05,,6.89E-04,,6.54E-04
41812.26403,3.47E-05,,6.72E-04,,6.37E-04
41820.32957,3.41E-05,,6.53E-04,,6.19E-04
41828.39512,3.37E-05,,6.31E-04,,5.97E-04
41836.46066,3.33E-05,,6.07E-04,,5.74E-04
41844.5262,3.31E-05,,5.81E-04,,5.48E-04
41852.59175,3.30E-05,,5.53E-04,,5.20E-04
41860.65729,3.30E-05,,5.23E-04,,4.90E-04
41868.72284,3.32E-05,,4.92E-04,,4.59E-04
41876.78838,3.34E-05,,4.61E-04,,4.28E-04
41884.85392,3.38E-05,,4.29E-04,,3.95E-04
41892.91947,3.43E-05,,3.96E-04,,3.62E-04
41900.98501,3.48E-05,,3.65E-04,,3.30E-04
41909.05056,3.54E-05,,3.33E-04,,2.98E-04
41917.1161,3.60E-05,,3.03E-04,,2.67E-04
41925.18164,3.67E-05,,2.74E-04,,2.37E-04
41933.24719,3.73E-05,,2.47E-04,,2.10E-04
41941.31273,3.79E-05,,2.22E-04,,1.84E-04
41949.37828,3.84E-05,,1.98E-04,,1.60E-04
41957.44382,3.87E-05,,1.77E-04,,1.38E-04
41965.50936,3.90E-05,,1.57E-04,,1.18E-04
41973.57491,3.91E-05,,1.40E-04,,1.01E-04
41981.64045,3.91E-05,,1.24E-04,,8.49E-05
41989.706,3.89E-05,,1.11E-04,,7.21E-05
41997.77154,3.85E-05,,9.89E-05,,6.04E-05
42005.83708,3.79E-05,,8.87E-05,,5.08E-05
42013.90263,3.71E-05,,7.99E-05,,4.28E-05
42021.96817,3.61E-05,,7.24E-05,,3.63E-05
42030.03372,3.49E-05,,6.60E-05,,3.11E-05
42038.09926,3.36E-05,,6.05E-05,,2.69E-05
42046.1648,3.21E-05,,5.58E-05,,2.37E-05
42054.23035,3.04E-05,,5.17E-05,,2.13E-05
42062.29589,2.86E-05,,4.82E-05,,1.96E-05
42070.36144,2.67E-05,,4.52E-05,,1.85E-05
42078.42698,2.48E-05,,4.25E-05,,1.77E-05
42086.49252,2.28E-05,,4.02E-05,,1.74E-05
42094.55807,2.08E-05,,3.81E-05,,1.73E-05
42102.62361,1.88E-05,,3.62E-05,,1.74E-05
42110.68916,1.69E-05,,3.45E-05,,1.76E-05
42118.7547,1.51E-05,,3.30E-05,,1.79E-05
42126.82024,1.35E-05,,3.17E-05,,1.82E-05
42134.88579,1.19E-05,,3.05E-05,,1.86E-05
42142.95133,1.05E-05,,2.95E-05,,1.90E-05
42151.01688,9.17E-06,,2.87E-05,,1.95E-05
42159.08242,8.02E-06,,2.79E-05,,1.99E-05
42167.14796,7.00E-06,,2.74E-05,,2.04E-05
42175.21351,6.11E-06,,2.70E-05,,2.09E-05
42183.27905,5.33E-06,,2.67E-05,,2.14E-05
42191.3446,4.66E-06,,2.65E-05,,2.18E-05
42199.41014,4.07E-06,,2.65E-05,,2.24E-05
42207.47568,3.56E-06,,2.66E-05,,2.30E-05
42215.54123,3.11E-06,,2.68E-05,,2.37E-05
42223.60677,2.72E-06,,2.71E-05,,2.44E-05
42231.67232,2.37E-06,,2.75E-05,,2.51E-05
42239.73786,2.06E-06,,2.81E-05,,2.60E-05
42247.8034,1.79E-06,,2.87E-05,,2.69E-05
42255.86895,1.55E-06,,2.95E-05,,2.80E-05
42263.93449,1.34E-06,,3.03E-05,,2.90E-05
42272.00004,1.16E-06,,3.12E-05,,3.00E-05
42280.06558,9.99E-07,,3.22E-05,,3.12E-05
42288.13112,8.60E-07,,3.32E-05,,3.23E-05
42296.19667,7.43E-07,,3.42E-05,,3.35E-05
42304.26221,6.44E-07,,3.52E-05,,3.46E-05
42312.32776,5.64E-07,,3.62E-05,,3.56E-05
42320.3933,5.00E-07,,3.70E-05,,3.65E-05
42328.45884,4.47E-07,,3.77E-05,,3.73E-05
42336.52439,4.13E-07,,3.83E-05,,3.79E-05
42344.58993,3.89E-07,,3.86E-05,,3.82E-05
42352.65548,3.76E-07,,3.88E-05,,3.84E-05
42360.72102,3.71E-07,,3.87E-05,,3.83E-05
42368.78656,3.73E-07,,3.84E-05,,3.80E-05
42376.85211,3.80E-07,,3.79E-05,,3.75E-05
42384.91765,3.92E-07,,3.72E-05,,3.68E-05
42392.9832,4.07E-07,,3.63E-05,,3.59E-05
42401.04874,4.24E-07,,3.52E-05,,3.48E-05
42409.11428,4.41E-07,,3.41E-05,,3.37E-05
42417.17983,4.57E-07,,3.28E-05,,3.23E-05
42425.24537,4.72E-07,,3.16E-05,,3.11E-05
42433.31092,4.84E-07,,3.03E-05,,2.98E-05
42441.37646,4.93E-07,,2.91E-05,,2.86E-05
42449.442,4.99E-07,,2.79E-05,,2.74E-05
42457.50755,5.00E-07,,2.68E-05,,2.63E-05
42465.57309,4.98E-07,,2.59E-05,,2.54E-05
42473.63864,4.92E-07,,2.51E-05,,2.46E-05
42481.70418,4.82E-07,,2.44E-05,,2.39E-05
42489.76972,4.70E-07,,2.39E-05,,2.34E-05
42497.83527,4.55E-07,,2.35E-05,,2.30E-05
42505.90081,4.38E-07,,2.33E-05,,2.29E-05
42513.96636,4.19E-07,,2.32E-05,,2.28E-05
42522.0319,4.00E-07,,2.33E-05,,2.29E-05
42530.09744,3.80E-07,,2.35E-05,,2.31E-05
42538.16299,3.60E-07,,2.39E-05,,2.35E-05
42546.22853,3.40E-07,,2.43E-05,,2.40E-05
42554.29408,3.20E-07,,2.49E-05,,2.46E-05
42562.35962,3.01E-07,,2.55E-05,,2.52E-05
42570.42516,2.81E-07,,2.62E-05,,2.59E-05
42578.49071,2.62E-07,,2.69E-05,,2.66E-05
42586.55625,2.43E-07,,2.77E-05,,2.75E-05
42594.6218,2.24E-07,,2.84E-05,,2.82E-05
42602.68734,2.06E-07,,2.91E-05,,2.89E-05
42610.75288,1.88E-07,,2.98E-05,,2.96E-05
42618.81843,1.70E-07,,3.04E-05,,3.02E-05
42626.88397,1.53E-07,,3.09E-05,,3.07E-05
42634.94952,1.37E-07,,3.14E-05,,3.13E-05
42643.01506,1.22E-07,,3.18E-05,,3.17E-05
42651.0806,1.07E-07,,3.20E-05,,3.19E-05
42659.14615,9.48E-08,,3.22E-05,,3.21E-05
42667.21169,8.39E-08,,3.24E-05,,3.23E-05
42675.27724,7.48E-08,,3.24E-05,,3.23E-05
42683.34278,6.79E-08,,3.24E-05,,3.23E-05
42691.40832,6.33E-08,,3.24E-05,,3.23E-05
42699.47387,6.12E-08,,3.23E-05,,3.22E-05
42707.53941,6.20E-08,,3.22E-05,,3.21E-05
42715.60496,6.56E-08,,3.21E-05,,3.20E-05
42723.6705,7.24E-08,,3.20E-05,,3.19E-05
42731.73604,8.26E-08,,3.19E-05,,3.18E-05
42739.80159,9.64E-08,,3.18E-05,,3.17E-05
42747.86713,1.14E-07,,3.17E-05,,3.16E-05
42755.93268,1.35E-07,,3.15E-05,,3.14E-05
42763.99822,1.61E-07,,3.14E-05,,3.12E-05
42772.06376,1.90E-07,,3.12E-05,,3.10E-05
42780.12931,2.23E-07,,3.10E-05,,3.08E-05
42788.19485,2.59E-07,,3.07E-05,,3.04E-05
42796.2604,2.99E-07,,3.04E-05,,3.01E-05
42804.32594,3.41E-07,,3.01E-05,,2.98E-05
42812.39148,3.86E-07,,2.97E-05,,2.93E-05
42820.45703,4.33E-07,,2.93E-05,,2.89E-05
42828.52257,4.80E-07,,2.88E-05,,2.83E-05
42836.58812,5.27E-07,,2.82E-05,,2.77E-05
42844.65366,5.75E-07,,2.77E-05,,2.71E-05
42852.7192,6.21E-07,,2.71E-05,,2.65E-05
42860.78475,6.65E-07,,2.65E-05,,2.58E-05
42868.85029,7.08E-07,,2.59E-05,,2.52E-05
42876.91584,7.48E-07,,2.53E-05,,2.46E-05
42884.98138,7.86E-07,,2.47E-05,,2.39E-05
42893.04692,8.21E-07,,2.41E-05,,2.33E-05
42901.11247,8.54E-07,,2.36E-05,,2.27E-05
42909.17801,8.84E-07,,2.31E-05,,2.22E-05
42917.24356,9.11E-07,,2.26E-05,,2.17E-05
42925.3091,9.35E-07,,2.21E-05,,2.12E-05
42933.37464,9.56E-07,,2.17E-05,,2.07E-05
42941.44019,9.73E-07,,2.14E-05,,2.04E-05
42949.50573,9.86E-07,,2.11E-05,,2.01E-05
42957.57128,9.94E-07,,2.08E-05,,1.98E-05
42965.63682,9.98E-07,,2.06E-05,,1.96E-05
42973.70236,9.95E-07,,2.04E-05,,1.94E-05
42981.76791,9.87E-07,,2.03E-05,,1.93E-05
42989.83345,9.72E-07,,2.02E-05,,1.92E-05
42997.899,9.51E-07,,2.01E-05,,1.91E-05
43005.96454,9.24E-07,,2.00E-05,,1.91E-05
43014.03008,8.91E-07,,1.99E-05,,1.90E-05
43022.09563,8.53E-07,,1.98E-05,,1.89E-05
43030.16117,8.12E-07,,1.97E-05,,1.89E-05
43038.22672,7.68E-07,,1.96E-05,,1.88E-05
43046.29226,7.22E-07,,1.95E-05,,1.88E-05
43054.3578,6.76E-07,,1.94E-05,,1.87E-05
43062.42335,6.32E-07,,1.92E-05,,1.86E-05
43070.48889,5.89E-07,,1.91E-05,,1.85E-05
43078.55444,5.50E-07,,1.90E-05,,1.85E-05
43086.61998,5.14E-07,,1.89E-05,,1.84E-05
43094.68552,4.83E-07,,1.88E-05,,1.83E-05
43102.75107,4.55E-07,,1.88E-05,,1.83E-05
43110.81661,4.33E-07,,1.89E-05,,1.85E-05
43118.88216,4.14E-07,,1.92E-05,,1.88E-05
43126.9477,3.99E-07,,1.95E-05,,1.91E-05
43135.01324,3.88E-07,,2.00E-05,,1.96E-05
43143.07879,3.79E-07,,2.07E-05,,2.03E-05
43151.14433,3.73E-07,,2.16E-05,,2.12E-05
43159.20988,3.69E-07,,2.27E-05,,2.23E-05
43167.27542,3.66E-07,,2.41E-05,,2.37E-05
43175.34096,3.64E-07,,2.57E-05,,2.53E-05
43183.40651,3.63E-07,,2.75E-05,,2.71E-05
43191.47205,3.63E-07,,2.96E-05,,2.92E-05
43199.5376,3.62E-07,,3.19E-05,,3.15E-05
43207.60314,3.62E-07,,3.44E-05,,3.40E-05
43215.66868,3.61E-07,,3.70E-05,,3.66E-05
43223.73423,3.59E-07,,3.98E-05,,3.94E-05
43231.79977,3.57E-07,,4.27E-05,,4.23E-05
43239.86532,3.55E-07,,4.55E-05,,4.51E-05
43247.93086,3.52E-07,,4.84E-05,,4.80E-05
43255.9964,3.49E-07,,5.11E-05,,5.08E-05
43264.06195,3.46E-07,,5.36E-05,,5.33E-05
43272.12749,3.42E-07,,5.59E-05,,5.56E-05
43280.19304,3.40E-07,,5.79E-05,,5.76E-05
43288.25858,3.40E-07,,5.95E-05,,5.92E-05
43296.32412,3.42E-07,,6.08E-05,,6.05E-05
43304.38967,3.48E-07,,6.16E-05,,6.13E-05
43312.45521,3.59E-07,,6.20E-05,,6.16E-05
43320.52076,3.76E-07,,6.20E-05,,6.16E-05
43328.5863,4.01E-07,,6.16E-05,,6.12E-05
43336.65184,4.36E-07,,6.08E-05,,6.04E-05
43344.71739,4.81E-07,,5.96E-05,,5.91E-05
43352.78293,5.40E-07,,5.82E-05,,5.77E-05
43360.84848,6.13E-07,,5.66E-05,,5.60E-05
43368.91402,7.02E-07,,5.48E-05,,5.41E-05
43376.97956,8.08E-07,,5.29E-05,,5.21E-05
43385.04511,9.31E-07,,5.09E-05,,5.00E-05
43393.11065,1.07E-06,,4.89E-05,,4.78E-05
43401.1762,1.23E-06,,4.69E-05,,4.57E-05
43409.24174,1.41E-06,,4.49E-05,,4.35E-05
43417.30728,1.61E-06,,4.29E-05,,4.13E-05
43425.37283,1.81E-06,,4.10E-05,,3.92E-05
43433.43837,2.03E-06,,3.91E-05,,3.71E-05
43441.50392,2.26E-06,,3.73E-05,,3.50E-05
43449.56946,2.49E-06,,3.55E-05,,3.30E-05
43457.635,2.72E-06,,3.38E-05,,3.11E-05
43465.70055,2.94E-06,,3.21E-05,,2.92E-05
43473.76609,3.16E-06,,3.03E-05,,2.71E-05
43481.83164,3.35E-06,,2.87E-05,,2.54E-05
43489.89718,3.53E-06,,2.70E-05,,2.35E-05
43497.96272,3.68E-06,,2.54E-05,,2.17E-05
43506.02827,3.80E-06,,2.38E-05,,2.00E-05
43514.09381,3.89E-06,,2.23E-05,,1.84E-05
43522.15936,3.95E-06,,2.08E-05,,1.69E-05
43530.2249,3.98E-06,,1.94E-05,,1.54E-05
43538.29044,3.98E-06,,1.82E-05,,1.42E-05
43546.35599,3.96E-06,,1.70E-05,,1.30E-05
43554.42153,3.92E-06,,1.61E-05,,1.22E-05
43562.48708,3.86E-06,,1.52E-05,,1.13E-05
43570.55262,3.78E-06,,1.46E-05,,1.08E-05
43578.61816,3.71E-06,,1.42E-05,,1.05E-05
43586.68371,3.63E-06,,1.39E-05,,1.03E-05
43594.74925,3.55E-06,,1.38E-05,,1.03E-05
43602.8148,3.48E-06,,1.39E-05,,1.04E-05
43610.88034,3.42E-06,,1.42E-05,,1.08E-05
43618.94588,3.38E-06,,1.46E-05,,1.12E-05
43627.01143,3.35E-06,,1.51E-05,,1.18E-05
43635.07697,3.34E-06,,1.58E-05,,1.25E-05
43643.14252,3.35E-06,,1.64E-05,,1.31E-05
43651.20806,3.37E-06,,1.71E-05,,1.37E-05
43659.2736,3.40E-06,,1.78E-05,,1.44E-05
43667.33915,3.44E-06,,1.84E-05,,1.50E-05
43675.40469,3.49E-06,,1.89E-05,,1.54E-05
43683.47024,3.54E-06,,1.93E-05,,1.58E-05
43691.53578,3.58E-06,,1.96E-05,,1.60E-05
43699.60132,3.62E-06,,1.97E-05,,1.61E-05
43707.66687,3.65E-06,,1.96E-05,,1.60E-05
43715.73241,3.66E-06,,1.94E-05,,1.57E-05
43723.79796,3.66E-06,,1.91E-05,,1.54E-05
43731.8635,3.63E-06,,1.86E-05,,1.50E-05
43739.92904,3.58E-06,,1.81E-05,,1.45E-05
43747.99459,3.50E-06,,1.75E-05,,1.40E-05
43756.06013,3.41E-06,,1.68E-05,,1.34E-05
43764.12568,3.29E-06,,1.61E-05,,1.28E-05
43772.19122,3.16E-06,,1.54E-05,,1.22E-05
43780.25676,3.02E-06,,1.48E-05,,1.18E-05
43788.32231,2.87E-06,,1.42E-05,,1.13E-05
43796.38785,2.72E-06,,1.36E-05,,1.09E-05
43804.4534,2.57E-06,,1.31E-05,,1.05E-05
43812.51894,2.44E-06,,1.27E-05,,1.03E-05
43820.58448,2.31E-06,,1.24E-05,,1.01E-05
43828.65003,2.21E-06,,1.21E-05,,9.89E-06
43836.71557,2.13E-06,,1.19E-05,,9.77E-06
43844.78112,2.08E-06,,1.18E-05,,9.72E-06
43852.84666,2.04E-06,,1.18E-05,,9.76E-06
43860.9122,2.03E-06,,1.19E-05,,9.87E-06
43868.97775,2.04E-06,,1.20E-05,,9.96E-06
43877.04329,2.07E-06,,1.22E-05,,1.01E-05
43885.10884,2.10E-06,,1.25E-05,,1.04E-05
43893.17438,2.15E-06,,1.29E-05,,1.08E-05
43901.23992,2.20E-06,,1.33E-05,,1.11E-05
43909.30547,2.25E-06,,1.37E-05,,1.15E-05
43917.37101,2.30E-06,,1.42E-05,,1.19E-05
43925.43656,2.34E-06,,1.48E-05,,1.25E-05
43933.5021,2.36E-06,,1.53E-05,,1.29E-05
43941.56764,2.37E-06,,1.59E-05,,1.35E-05
43949.63319,2.37E-06,,1.64E-05,,1.40E-05
43957.69873,2.34E-06,,1.69E-05,,1.46E-05
43965.76428,2.30E-06,,1.73E-05,,1.50E-05
43973.82982,2.24E-06,,1.76E-05,,1.54E-05
43981.89536,2.17E-06,,1.78E-05,,1.56E-05
43989.96091,2.09E-06,,1.79E-05,,1.58E-05
43998.02645,1.99E-06,,1.79E-05,,1.59E-05
44006.092,1.89E-06,,1.78E-05,,1.59E-05
44014.15754,1.78E-06,,1.75E-05,,1.57E-05
44022.22308,1.67E-06,,1.72E-05,,1.55E-05
44030.28863,1.56E-06,,1.67E-05,,1.51E-05
44038.35417,1.45E-06,,1.62E-05,,1.48E-05
44046.41972,1.35E-06,,1.55E-05,,1.42E-05
44054.48526,1.25E-06,,1.49E-05,,1.37E-05
44062.5508,1.16E-06,,1.42E-05,,1.30E-05
44070.61635,1.09E-06,,1.36E-05,,1.25E-05
44078.68189,1.02E-06,,1.29E-05,,1.19E-05
44086.74744,9.62E-07,,1.23E-05,,1.13E-05
44094.81298,9.16E-07,,1.18E-05,,1.09E-05
44102.87852,8.80E-07,,1.13E-05,,1.04E-05
44110.94407,8.55E-07,,1.08E-05,,9.95E-06
44119.00961,8.38E-07,,1.05E-05,,9.66E-06
44127.07516,8.31E-07,,1.02E-05,,9.37E-06
44135.1407,8.31E-07,,9.94E-06,,9.11E-06
44143.20624,8.38E-07,,9.75E-06,,8.91E-06
44151.27179,8.51E-07,,9.61E-06,,8.76E-06
44159.33733,8.67E-07,,9.49E-06,,8.62E-06
44167.40288,8.85E-07,,9.39E-06,,8.51E-06
44175.46842,9.05E-07,,9.29E-06,,8.39E-06
44183.53396,9.23E-07,,9.18E-06,,8.26E-06
44191.59951,9.40E-07,,9.06E-06,,8.12E-06
44199.66505,9.52E-07,,8.92E-06,,7.97E-06
44207.7306,9.60E-07,,8.75E-06,,7.79E-06
44215.79614,9.63E-07,,8.56E-06,,7.60E-06
44223.86168,9.59E-07,,8.34E-06,,7.38E-06
44231.92723,9.48E-07,,8.10E-06,,7.15E-06
44239.99277,9.31E-07,,7.85E-06,,6.92E-06
44248.05832,9.07E-07,,7.59E-06,,6.68E-06
44256.12386,8.78E-07,,7.33E-06,,6.45E-06
44264.1894,8.44E-07,,7.08E-06,,6.24E-06
44272.25495,8.05E-07,,6.86E-06,,6.06E-06
44280.32049,7.64E-07,,6.66E-06,,5.90E-06
44288.38604,7.21E-07,,6.49E-06,,5.77E-06
44296.45158,6.76E-07,,6.36E-06,,5.68E-06
44304.51712,6.32E-07,,6.27E-06,,5.64E-06
44312.58267,5.89E-07,,6.22E-06,,5.63E-06
44320.64821,5.47E-07,,6.21E-06,,5.66E-06
44328.71376,5.08E-07,,6.24E-06,,5.73E-06
44336.7793,4.72E-07,,6.30E-06,,5.83E-06
44344.84484,4.38E-07,,6.39E-06,,5.95E-06
44352.91039,4.08E-07,,6.49E-06,,6.08E-06
44360.97593,3.80E-07,,6.61E-06,,6.23E-06
44369.04148,3.56E-07,,6.73E-06,,6.37E-06
44377.10702,3.35E-07,,6.85E-06,,6.52E-06
44385.17256,3.16E-07,,6.97E-06,,6.65E-06
44393.23811,3.01E-07,,7.07E-06,,6.77E-06
44401.30365,2.87E-07,,7.17E-06,,6.88E-06
44409.3692,2.76E-07,,7.26E-06,,6.98E-06
44417.43474,2.67E-07,,7.34E-06,,7.07E-06
44425.50028,2.60E-07,,7.41E-06,,7.15E-06
44433.56583,2.54E-07,,7.49E-06,,7.24E-06
44441.63137,2.50E-07,,7.57E-06,,7.32E-06
44449.69692,2.48E-07,,7.66E-06,,7.41E-06
44457.76246,2.47E-07,,7.76E-06,,7.51E-06
44465.828,2.48E-07,,7.88E-06,,7.63E-06
44473.89355,2.50E-07,,8.03E-06,,7.78E-06
44481.95909,2.54E-07,,8.19E-06,,7.94E-06
